Bloom_Report_ID,Case_Assignment,Case_ID,Number_of_Blooms_Linked_to_Case,Report_Type,Bloom_Date_Created,Water_Body_Name,Official_Water_Body_Name,Landmark,County,Regional_Water_Board,Bloom_Latitude,Bloom Longitude,Bloom_Longitude,Bloom_Datum,Observation_Date,Has_Pictures,Reported_Advisory_Types,Weather_Condition,Surface_Water_Condition,Bloom_Size,Bloom_Location,Bloom_Texture,Reported_Management_Organizations,DDW_District_Office,Drinking_Water_Source,Water_Body_Manager,Rec_Land_Manager,Water_Body_Use,Water_Body_Type,Number_of_Advisories_Linked_to_Bloom,Advisory_ID,Response_Update_By,Advisory_Recommended,Advisory_Date,AdvisoryStartDate,AdvisoryEndDate,AdvisoryDetail,Advisory_Detail_Description,Advisory_Date_of_Recommendation,Spatial_Extent_of_Advisory,Extent_Unit_of_Measure,Last_Field_Result_Sample_Date,Lab_Data_Linked_to_Bloom,Field_Visual_Records_Linked_to_Bloom,Field_Measurement_Data_Linked_to_Bloom,Case_Start_Date,Case_Year,Case_Water_Body_Name,Case_Class,Case_Status,Case_Lead,Case_End_Date,Case_DateTimeStamp,HAB_Bloom_Reports_FLATFILE_ID
3138,,873,3,,1/7/2022 12:00:00 AM,Iron Gate Reservoir,Iron Creek,at Camp Creek (Public Health),Siskiyou,Region 1 - North Coast,41.972514,-122.43646,-122.43646,,1/7/2022 12:00:00 AM,No,None,,,,,,RB1 FHAB,,Unknown,PacifiCorp,Unknown,,Reservoir,1,1381,michael.thomas@waterboards.ca.gov,None,12/16/2022 12:00:00 AM,1/7/2022 12:00:00 AM,12/16/2022 12:00:00 AM,De-posting advisory.,Water Boards recommends removing the posted advisory at this site.,12/16/2022 12:00:00 AM,,,12/14/2021 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Iron Gate Reservoir,Monitoring_Local Agency,Closed,Mthomas,12/16/2022 12:00:00 AM,,1734
3214,,874,5,,3/15/2022 12:00:00 AM,Lake Tahoe,Lake Tahoe,Pope Beach,El Dorado,Region 6 - Lahontan,38.93743,-120.03199,-120.03199,WGS84,3/8/2022 12:00:00 AM,Yes,None,,,smaller than a sedan,,,,,No,Unknown,Unknown,,Reservoir,1,1385,,None,3/18/2022 12:00:00 AM,3/15/2022 12:00:00 AM,,"No cyano, other algae present.",Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,3/18/2022 12:00:00 AM,,,3/8/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Taylor Creek,,Closed,MVan Dyke,,,1735
3215,,874,5,,3/15/2022 12:00:00 AM,Lake Tahoe,Lake Tahoe,Sunnyside Marina Beach,Placer,Region 6 - Lahontan,39.13877,-120.15305,-120.15305,WGS84,3/8/2022 12:00:00 AM,Yes,None,,,,,,,,No,Unknown,Unknown,,Reservoir,1,1386,,None,3/18/2022 12:00:00 AM,3/15/2022 12:00:00 AM,,"No cyano, other algae present.",Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,3/18/2022 12:00:00 AM,,,3/8/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Taylor Creek,,Closed,MVan Dyke,,,1736
3227,,874,5,,4/7/2022 12:00:00 AM,Taylor Creek,Taylor Creek,,El Dorado,Region 6 - Lahontan,38.9412,-120.05994,-120.05994,WGS84,4/7/2022 12:00:00 AM,Yes,None,,,,,,,,No,Unknown,United States Forest Service,,Wadeable stream,1,1388,,None,4/13/2022 12:00:00 AM,4/7/2022 12:00:00 AM,,Bottom/benthic bloom observed,"Observations at this site include confirmation of harmful algal bloom that  forms potential toxic algal mats that grow attached to cobble, sand, and plants on the bottom of the waterway. The water can appear clear when algal mats are attached to the bottom. These mats can dislodge and float downstream or strand on the shoreline, children and dogs should avoid touching mat material.",4/13/2022 12:00:00 AM,,,4/7/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Taylor Creek,,Closed,MVan Dyke,,,1737
3219,,874,5,,3/29/2022 12:00:00 AM,Lake Tahoe,Lake Tahoe,McKinney Bay,Placer,Region 6 - Lahontan,39.10406,-120.15959,-120.15959,WGS84,3/29/2022 12:00:00 AM,Yes,None,,,larger than a football field,,,,,No,Unknown,Unknown,,Reservoir,1,1387,,None,4/5/2022 12:00:00 AM,3/29/2022 12:00:00 AM,,"No cyano, other algae present.",Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,4/5/2022 12:00:00 AM,,,3/29/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Taylor Creek,,Closed,MVan Dyke,,,1738
3190,,874,5,Agency/Partner Reporting,2/8/2022 12:00:00 AM,Lake Tahoe,Lake Tahoe,Inlet/stream at Skylandia Beach,Placer,Region 6 - Lahontan,39.184038,-120.10808,-120.10808,WGS84,2/3/2022 12:00:00 AM,No,None,,,,,,,,Unknown,Unknown,Local Public Utility District,,Reservoir,1,1384,,None,2/15/2022 12:00:00 AM,2/8/2022 12:00:00 AM,,Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",2/15/2022 12:00:00 AM,,,2/8/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Taylor Creek,,Closed,MVan Dyke,,,1739
3200,,875,2,Public Reporting,2/14/2022 12:00:00 AM,Salton Sea,Salton Sea,Desert Shores,Imperial; Riverside,Region 7 - Colorado River,33.410163,-116.03504,-116.03504,NAD83,6/22/2022 12:00:00 AM,No,Caution,,,between a football field and a tennis court,<10 feet from shore,Surface scum,CRWQCB Region7,,No,Joint Powers Authority,Joint Powers Authority,,Wetland,1,1389,marisa.vandyke@waterboards.ca.gov,Caution,9/1/2022 12:00:00 AM,6/22/2022 12:00:00 AM,10/10/2022 12:00:00 AM,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,9/1/2022 12:00:00 AM,200,feet,5/18/2022 12:00:00 AM,YES,YES,NO,4/19/2022 12:00:00 AM,2022,Salton Sea,Event Response,Closed,JGeraci,11/1/2022 12:00:00 AM,,1740
3418,,875,2,Public Reporting,5/26/2022 1:01:55 PM,Salton Sea,,State Recreation Area,Riverside,Region 7 - Colorado River,33.504516,-115.91813,-115.91813,,8/23/2022 12:00:00 AM,No,Caution,Clear,Ripples,between a football field and a tennis court,<10 feet from shore,Green discoloration,Joint Powers Authority,,Unknown,,,,,1,1896,marisa.vandyke@waterboards.ca.gov,Caution,8/31/2022 12:00:00 AM,8/31/2022 12:00:00 AM,10/30/2022 12:00:00 AM,Alert-high concentration toxins; Bottom/benthic bloom observed,"Alert! High concentration of one or more cyanotoxins measured at this site indicating elevated health risk to humans and animals.  Observations at this site include confirmation of harmful algal bloom that  forms potential toxic algal mats that grow attached to cobble, sand, and plants on the bottom of the waterway. The water can appear clear when algal mats are attached to the bottom. These mats can dislodge and float downstream or strand on the shoreline, children and dogs should avoid touching mat material.",8/31/2022 12:00:00 AM,150,feet,8/23/2022 12:00:00 AM,YES,YES,NO,4/19/2022 12:00:00 AM,2022,Salton Sea,Event Response,Closed,JGeraci,11/1/2022 12:00:00 AM,,1741
3289,Existing Case,876,5,Agency/Partner Reporting,5/12/2022 11:18:25 AM,Lake Elsinore,,In open water near TMDL LE02,Riverside,Region 8 - Santa Ana,33.662428,-117.3555,-117.3555,WGS84,1/7/2022 12:00:00 AM,No,,,,,,,,,Yes,City Department,City Department,,Lake,1,1788,marisa.vandyke@waterboards.ca.gov,Danger,12/8/2022 12:00:00 AM,1/7/2022 12:00:00 AM,12/30/2022 12:00:00 AM,Lake-wide advisory,Advisory applies to the full extent of the lake or reservoir (lake-wide advisory) and is not to limited the location symbolized by this report.,12/8/2022 12:00:00 AM,,,,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Elsinore,,Open,BBarry,,,1742
3617,Unassigned,876,5,Public Reporting,8/9/2022 9:34:15 AM,Lake Elsinore,,specific location of water contact TBD,Riverside,Region 8 - Santa Ana,33.659609,-117.35107,-117.35107,,8/6/2022 12:00:00 AM,No,,,,,,,,,Unknown,,,,,1,2113,carly.nilson@waterboards.ca.gov,,8/26/2022 12:00:00 AM,,,,,8/26/2022 12:00:00 AM,,,,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Elsinore,,Open,BBarry,,,1743
3639,Unassigned,876,5,Public Reporting,8/17/2022 12:05:53 PM,Lake Elsinore,,Madian lane grand,Riverside,Region 8 - Santa Ana,33.659609,-117.35107,-117.35107,,8/17/2022 12:00:00 AM,No,None,Clear,Calm,larger than a football field,shoreline to >50 feet from shore,,,,Unknown,,,,,1,2114,carly.nilson@waterboards.ca.gov,,8/26/2022 12:00:00 AM,,,,,8/26/2022 12:00:00 AM,,,,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Elsinore,,Open,BBarry,,,1744
3217,,876,5,Public Reporting,3/25/2022 12:00:00 AM,Lake Elsinore,"Elsinore, Lake",location not submitted by CPCS,Riverside,Region 8 - Santa Ana,33.659609,-117.35107,-117.35107,,3/13/2022 12:00:00 AM,No,NA - refer to Report Details,,,,,,"OEHHA, PETB",,Unknown,Unknown,Unknown,,Reservoir,1,1696,,NA - refer to Report Details,,3/25/2022 12:00:00 AM,,,,,,,,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Elsinore,,Open,BBarry,,,1745
3286,Existing Case,876,5,Agency/Partner Reporting,5/12/2022 11:00:47 AM,Lake Elsinore,,Launch Pointe NE dock end,Riverside,Region 8 - Santa Ana,33.672307,-117.36935,-117.36935,WGS84,1/3/2022 12:00:00 AM,No,Caution,,,,,,,Southern - Riverside,Yes,City Department,City Department,,Lake,1,1785,katie.duprey@waterboards.ca.gov,Danger,12/8/2022 12:00:00 AM,1/3/2022 12:00:00 AM,,Lake-wide advisory,Advisory applies to the full extent of the lake or reservoir (lake-wide advisory) and is not to limited the location symbolized by this report.,12/8/2022 12:00:00 AM,,,,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Elsinore,,Open,BBarry,,,1746
3174,,877,6,,1/26/2022 12:00:00 AM,Lake Perris,"Perris, Lake",Moreno Swim Beach,Riverside,Region 8 - Santa Ana,33.8683,-117.17138,-117.17138,,1/18/2022 12:00:00 AM,No,None,,,,,,Department of Water Resources (DWR),,No,Unknown,Unknown,,Reservoir,1,1390,carly.nilson@waterboards.ca.gov,None,9/2/2022 12:00:00 AM,1/26/2022 12:00:00 AM,,Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",9/2/2022 12:00:00 AM,,,2/28/2021 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Perris,,Closed,BBarry,12/31/2022 12:00:00 AM,5/28/2024 8:17:48 AM,1747
3175,,877,6,,1/26/2022 12:00:00 AM,Lake Perris,"Perris, Lake",Outlet,Riverside,Region 8 - Santa Ana,33.839711,-117.17628,-117.17628,,1/18/2022 12:00:00 AM,No,None,,,,,,Department of Water Resources (DWR),,No,Unknown,Unknown,,Reservoir,1,1392,carly.nilson@waterboards.ca.gov,None,9/13/2022 12:00:00 AM,1/26/2022 12:00:00 AM,,Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",9/13/2022 12:00:00 AM,,,2/28/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Perris,,Closed,BBarry,12/31/2022 12:00:00 AM,5/28/2024 8:17:48 AM,1748
3176,,877,6,,1/26/2022 12:00:00 AM,Lake Perris,"Perris, Lake",Perris Swim Beach,Riverside,Region 8 - Santa Ana,33.862778,-117.18694,-117.18694,,1/18/2022 12:00:00 AM,No,None,,,,,,Department of Water Resources (DWR),,No,Unknown,Unknown,,Reservoir,1,1391,carly.nilson@waterboards.ca.gov,None,8/29/2022 12:00:00 AM,1/26/2022 12:00:00 AM,,Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",8/29/2022 12:00:00 AM,,,2/28/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Perris,,Closed,BBarry,12/31/2022 12:00:00 AM,5/28/2024 8:17:48 AM,1749
3423,Existing Case,877,6,Agency/Partner Reporting,5/27/2022 9:07:02 AM,Lake Perris,,Bernasconi beach,Riverside,Region 8 - Santa Ana,33.84521,-117.16752,-117.16752,,5/18/2022 12:00:00 AM,Yes,None,Clear,Ripples,larger than a football field,shoreline to >50 feet from shore,Other; Visible spherical colonies,,,Unknown,California Department of Water Resources,Unknown,,,1,1900,carly.nilson@waterboards.ca.gov,Caution,10/21/2022 12:00:00 AM,5/27/2022 12:00:00 AM,,Floating/planktonic bloom observed,"Observations at this site include confirmation of harmful algal bloom that forms floating/planktonic blooms. Children and dogs should avoid skin contact with bloom material that may appear as discolored water, milky water, with a surface sheen (like spilled paint), or scum.",10/21/2022 12:00:00 AM,,,,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Perris,,Closed,BBarry,12/31/2022 12:00:00 AM,5/28/2024 8:17:48 AM,1750
3424,Existing Case,877,6,Agency/Partner Reporting,5/27/2022 9:08:46 AM,Lake Perris,,Moreno Beach,Riverside,Region 8 - Santa Ana,33.86826,-117.17361,-117.17361,,5/18/2022 12:00:00 AM,No,None,Clear,Ripples,larger than a football field,shoreline to >50 feet from shore,Other; Visible spherical colonies,,,Unknown,California Department of Water Resources,California Department of Water Resources,,,1,1901,marisa.vandyke@waterboards.ca.gov,Caution,5/27/2022 12:00:00 AM,5/27/2022 12:00:00 AM,,Floating/planktonic bloom observed,"Observations at this site include confirmation of harmful algal bloom that forms floating/planktonic blooms. Children and dogs should avoid skin contact with bloom material that may appear as discolored water, milky water, with a surface sheen (like spilled paint), or scum.",5/27/2022 12:00:00 AM,,,,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Perris,,Closed,BBarry,12/31/2022 12:00:00 AM,5/28/2024 8:17:48 AM,1751
3804,Existing Case,877,6,Public Reporting,12/4/2022 5:28:52 PM,Lake perris,,Near Moreno Beach,Riverside,Region 8 - Santa Ana,33.868875,-117.17189,-117.17189,WGS84,12/4/2022 12:00:00 AM,No,None,Overcast,Ripples,larger than a football field,<10 feet from shore,Green discoloration; Spilled paint; Visible spherical colonies,,,Unknown,California Department of Water Resources,California State Parks,,,1,2268,carly.nilson@waterboards.ca.gov,Danger,12/15/2022 12:00:00 AM,12/8/2022 12:00:00 AM,,Alert-high concentration toxins; Floating/planktonic bloom observed; visual monitoring based advisory,"Advisory is based on visual monitoring for indicators of harmful algal bloom and trigger public health posting of “caution” advisory level.    Alert! High concentration of one or more cyanotoxins measured at this site indicating elevated health risk to humans and animals.  Observations at this site include confirmation of harmful algal bloom that forms floating/planktonic blooms. Children and dogs should avoid skin contact with bloom material that may appear as discolored water, milky water, with a surface sheen (like spilled paint), or scum.",12/15/2022 12:00:00 AM,,,,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lake Perris,,Closed,BBarry,12/31/2022 12:00:00 AM,5/28/2024 8:17:48 AM,1752
3203,,878,1,,2/25/2022 12:00:00 AM,Lower Otay Reservoir,Agua Caliente Creek,,San Diego,Region 9 - San Diego,32.609785,-116.92784,-116.92784,WGS84,2/16/2022 12:00:00 AM,Yes,None,,,larger than a football field,,,San Diego Water Board,,Yes,City Department,City Department,,Reservoir,1,1395,carey.nagoda@waterboards.ca.gov,None,2/25/2022 12:00:00 AM,2/25/2022 12:00:00 AM,2/25/2022 12:00:00 AM,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,2/25/2022 12:00:00 AM,,,2/16/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Lower Otay Reservoir,,Closed,CNagoda,1/1/2023 12:00:00 AM,12/21/2023 9:36:29 AM,1753
3167,,879,1,Public Reporting,1/17/2022 12:00:00 AM,Canyon Lakes Golf Course,,Pond To the left at the gate to the community of Canyon Lakes Place,Contra Costa,Region 2 - San Francisco Bay,37.774,-121.952,-121.952,,1/17/2022 12:00:00 AM,No,None,,,larger than a football field,,,,,No,Private entity,Unknown,,Reservoir,1,1396,Kristina.Yoshida@Waterboards.ca.gov,None,1/19/2022 12:00:00 AM,1/17/2022 12:00:00 AM,12/31/2022 12:00:00 AM,,,1/19/2022 12:00:00 AM,,,1/19/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Canyon Lakes Place,,Closed,MVan Dyke,12/31/2022 12:00:00 AM,,1754
3191,,880,1,,2/9/2022 12:00:00 AM,Chowchilla River,,at the Raymond Bridge,Madera,Region 5 - Central Valley,37.259777,-119.94558,-119.94558,WGS84,1/25/2022 12:00:00 AM,No,None,,,,,,CA Waterboard Region 5,,Unknown,Unknown,Unknown,,Wadeable stream,1,1397,Karen.atkins@waterboards.ca.gov,None,12/16/2022 12:00:00 AM,2/9/2022 12:00:00 AM,,No cyano bloom w/testing; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.",12/16/2022 12:00:00 AM,,,2/25/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Chowchilla River,,Open,MVan Dyke,,,1755
3206,,881,1,Public Reporting,3/13/2022 12:00:00 AM,Ash slough,,Canal rd,Madera,Region 5 - Central Valley,37.123944,-120.2764,-120.2764,,2/12/2022 12:00:00 AM,No,NA - refer to Report Details,,,smaller than a sedan,,,Resident,,Unknown,Unknown,Unknown,,,1,1697,,NA - refer to Report Details,,3/13/2022 12:00:00 AM,,,,,,,,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Chowchilla slough,,Open,MVan Dyke,,,1756
3132,,882,3,,1/7/2022 12:00:00 AM,Copco Reservoir,,at Copco Cove (Public Health),Siskiyou,Region 1 - North Coast,41.983447,-122.33072,-122.33072,,1/7/2022 12:00:00 AM,No,None,,,,,,RB1 FHAB,,Unknown,PacifiCorp,Unknown,,Reservoir,1,1399,michael.thomas@waterboards.ca.gov,None,12/16/2022 12:00:00 AM,1/7/2022 12:00:00 AM,12/16/2022 12:00:00 AM,De-posting advisory.,Water Boards recommends removing the posted advisory at this site.,12/16/2022 12:00:00 AM,,,6/21/2022 12:00:00 AM,NO,YES,NO,4/19/2022 12:00:00 AM,2022,Copco Reservoir,Monitoring_Local Agency,Closed,Mthomas,12/16/2022 12:00:00 AM,,1757
3133,,882,3,,1/7/2022 12:00:00 AM,Copco Reservoir,,at Buoy Line (RM 198.74),Siskiyou,Region 1 - North Coast,41.98039,-122.33122,-122.33122,,1/7/2022 12:00:00 AM,No,None,,,,,,RB1 FHAB,,Unknown,PacifiCorp,Unknown,,Reservoir,1,1398,michael.thomas@waterboards.ca.gov,None,12/16/2022 12:00:00 AM,1/7/2022 12:00:00 AM,12/16/2022 12:00:00 AM,De-posting advisory.,Water Boards recommends removing the posted advisory at this site.,12/16/2022 12:00:00 AM,,,10/12/2021 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Copco Reservoir,Monitoring_Local Agency,Closed,Mthomas,12/16/2022 12:00:00 AM,,1758
3134,,882,3,,1/7/2022 12:00:00 AM,Copco Reservoir,,at Mallard Cove (Public Health),Siskiyou,Region 1 - North Coast,41.973486,-122.2994,-122.2994,,1/7/2022 12:00:00 AM,No,None,,,,,,RB1 FHAB,,Unknown,PacifiCorp,Unknown,,Reservoir,1,1400,michael.thomas@waterboards.ca.gov,None,12/16/2022 12:00:00 AM,1/7/2022 12:00:00 AM,12/16/2022 12:00:00 AM,De-posting advisory.,Water Boards recommends removing the posted advisory at this site.,12/16/2022 12:00:00 AM,,,12/14/2021 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Copco Reservoir,Monitoring_Local Agency,Closed,Mthomas,12/16/2022 12:00:00 AM,,1759
3171,,883,4,Public Reporting,1/26/2022 12:00:00 AM,H.V. Eastman Lake,,H.V. Eastman Lake,Madera,Region 5 - Central Valley,0,0,0,,1/25/2022 12:00:00 AM,No,NA - refer to Report Details,,,,,,,,No,Unknown,Unknown,,Reservoir,1,1698,,NA - refer to Report Details,,1/26/2022 12:00:00 AM,,,,,,,,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Eastman Lake,Monitoring_Local Agency,Closed,Katkins,12/31/2022 12:00:00 AM,1/2/2024 2:14:14 PM,1760
3172,,883,4,Public Reporting,1/26/2022 12:00:00 AM,H.V. Eastman Lake,,east boat ramp 1 (539MAD400),Madera,Region 5 - Central Valley,37.220192,-119.96653,-119.96653,,1/25/2022 12:00:00 AM,No,Caution,,,,,,CA Waterboard Region 5,,Unknown,United States Army Corps of Engineers,Unknown,,Reservoir,1,1401,Karen.atkins@waterboards.ca.gov,Danger,12/16/2022 12:00:00 AM,1/26/2022 12:00:00 AM,,Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",12/16/2022 12:00:00 AM,,,3/22/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Eastman Lake,Monitoring_Local Agency,Closed,Katkins,12/31/2022 12:00:00 AM,1/2/2024 2:14:14 PM,1761
3173,,883,4,Public Reporting,1/26/2022 12:00:00 AM,H.V. Eastman Lake,,west boat ramp 2 (539MAD420),Madera,Region 5 - Central Valley,37.22707,-119.98293,-119.98293,,1/25/2022 12:00:00 AM,No,Caution,,,,,,CA Waterboard Region 5,,Unknown,United States Army Corps of Engineers,Unknown,,Reservoir,1,1402,Karen.atkins@waterboards.ca.gov,Warning,12/16/2022 12:00:00 AM,1/26/2022 12:00:00 AM,,Advisory based on visual and toxins; Alert-high concentration toxins; Alert-scum observed,"Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.  Alert! High concentration of one or more cyanotoxins measured at this site indicating elevated health risk to humans and animals.  Alert! Observations of scum and surface accumulation of algal material present at this site indicating elevated health risk to humans and animals. Surface accumulations may become stranded along shoreline, children and dogs should avoid contact.",12/16/2022 12:00:00 AM,,,3/22/2022 12:00:00 AM,NO,NO,NO,4/19/2022 12:00:00 AM,2022,Eastman Lake,Monitoring_Local Agency,Closed,Katkins,12/31/2022 12:00:00 AM,1/2/2024 2:14:14 PM,1762
